,temp,solarradiation,humidity,wspd,timestamp
2599,13.1,62.0,91.06,6.7,2020-04-18 08:00:00
2600,16.0,148.0,79.73,8.6,2020-04-18 09:00:00
2601,16.4,294.0,75.84,8.9,2020-04-18 10:00:00
2602,17.5,640.0,64.96,5.6,2020-04-18 11:00:00
2603,19.0,742.0,68.95,10.7,2020-04-18 12:00:00
2604,18.1,895.0,68.7,8.2,2020-04-18 13:00:00
2605,20.4,914.0,63.75,10.0,2020-04-18 14:00:00
2606,19.6,885.0,60.54,5.5,2020-04-18 15:00:00
2607,20.4,797.0,58.6,7.7,2020-04-18 16:00:00
2608,19.1,658.0,61.54,9.9,2020-04-18 17:00:00
2609,20.0,482.0,58.07,14.7,2020-04-18 18:00:00
2610,17.7,272.0,66.17,13.1,2020-04-18 19:00:00
2611,16.1,60.0,72.21,18.4,2020-04-18 20:00:00
2612,15.1,5.0,80.7,20.1,2020-04-18 21:00:00
2613,14.6,0.0,81.92,18.5,2020-04-18 22:00:00
2614,14.6,0.0,83.48,19.5,2020-04-18 23:00:00
2615,14.5,0.0,82.57,15.5,2020-04-19 00:00:00
2616,14.5,0.0,83.16,13.5,2020-04-19 01:00:00
2617,14.0,0.0,85.46,9.2,2020-04-19 02:00:00
2618,13.6,0.0,87.86,10.5,2020-04-19 03:00:00
2619,13.1,0.0,89.06,7.8,2020-04-19 04:00:00
2620,13.0,0.0,89.6,7.4,2020-04-19 05:00:00
2621,12.6,0.0,90.6,9.9,2020-04-19 06:00:00
2622,12.6,7.0,88.97,10.5,2020-04-19 07:00:00
2623,14.0,60.0,82.85,10.6,2020-04-19 08:00:00
2624,15.9,218.0,75.96,13.6,2020-04-19 09:00:00
2625,17.3,438.0,64.8,15.3,2020-04-19 10:00:00
2626,17.6,675.0,60.32,15.0,2020-04-19 11:00:00
2627,18.5,834.0,53.91,19.2,2020-04-19 12:00:00
2628,18.9,933.0,56.83,21.1,2020-04-19 13:00:00
2629,19.8,682.0,54.32,21.1,2020-04-19 14:00:00
2630,19.4,872.0,53.22,19.0,2020-04-19 15:00:00
2631,18.1,762.0,57.66,23.0,2020-04-19 16:00:00
2632,17.5,566.0,61.36,21.2,2020-04-19 17:00:00
2633,16.7,519.0,55.16,20.3,2020-04-19 18:00:00
2634,15.7,265.0,70.26,13.1,2020-04-19 19:00:00
2635,14.7,49.0,75.07,12.8,2020-04-19 20:00:00
2636,14.6,0.0,76.81,10.7,2020-04-19 21:00:00
2637,13.7,0.0,81.36,10.0,2020-04-19 22:00:00
2638,13.5,0.0,83.84,7.2,2020-04-19 23:00:00
2639,13.6,0.0,84.38,9.1,2020-04-20 00:00:00
2640,13.6,0.0,84.88,10.4,2020-04-20 01:00:00
2641,13.6,0.0,84.62,10.1,2020-04-20 02:00:00
2642,13.5,0.0,83.85,12.3,2020-04-20 03:00:00
2643,13.6,0.0,83.21,9.2,2020-04-20 04:00:00
2644,13.2,0.0,82.82,10.5,2020-04-20 05:00:00
2645,13.5,0.0,80.97,10.7,2020-04-20 06:00:00
2646,13.6,5.0,80.45,8.7,2020-04-20 07:00:00
2647,14.6,58.0,79.58,8.2,2020-04-20 08:00:00
2648,15.6,136.0,76.87,16.5,2020-04-20 09:00:00
2649,15.1,119.0,85.54,21.5,2020-04-20 10:00:00
2650,14.9,397.0,85.24,23.0,2020-04-20 11:00:00
2651,13.0,149.0,93.1,22.7,2020-04-20 12:00:00
2652,11.8,58.0,87.91,21.8,2020-04-20 13:00:00
2653,13.7,120.0,82.8,12.9,2020-04-20 14:00:00
2654,15.0,707.0,77.74,18.7,2020-04-20 15:00:00
2655,14.1,606.0,84.71,17.1,2020-04-20 16:00:00
2656,15.1,541.0,78.87,23.9,2020-04-20 17:00:00
2657,15.2,462.0,74.8,22.8,2020-04-20 18:00:00
2658,14.6,223.0,75.05,15.8,2020-04-20 19:00:00
2659,13.6,32.0,81.15,18.5,2020-04-20 20:00:00
2660,13.5,5.0,80.07,12.1,2020-04-20 21:00:00
2661,12.7,0.0,83.07,12.4,2020-04-20 22:00:00
2662,12.1,0.0,89.26,10.5,2020-04-20 23:00:00
2663,12.1,0.0,93.32,8.3,2020-04-21 00:00:00
2664,11.7,0.0,97.54,4.9,2020-04-21 01:00:00
2665,11.2,0.0,97.55,5.2,2020-04-21 02:00:00
2666,11.5,0.0,96.71,10.6,2020-04-21 03:00:00
2667,11.6,0.0,96.73,17.7,2020-04-21 04:00:00
2668,11.6,0.0,96.14,15.2,2020-04-21 05:00:00
2669,11.5,0.0,94.28,13.6,2020-04-21 06:00:00
2670,11.1,11.0,93.98,15.0,2020-04-21 07:00:00
2671,11.4,51.0,89.65,10.3,2020-04-21 08:00:00
2672,13.1,159.0,83.74,9.3,2020-04-21 09:00:00
2673,15.5,227.0,73.08,11.5,2020-04-21 10:00:00
2674,16.0,320.0,67.99,15.8,2020-04-21 11:00:00
2675,17.5,367.0,61.8,15.5,2020-04-21 12:00:00
2676,17.9,586.0,62.25,12.6,2020-04-21 13:00:00
2677,18.5,449.0,68.07,15.4,2020-04-21 14:00:00
2678,19.0,619.0,64.15,19.7,2020-04-21 15:00:00
2679,17.7,454.0,64.38,19.8,2020-04-21 16:00:00
2680,17.7,305.0,64.53,20.7,2020-04-21 17:00:00
2681,17.1,329.0,67.97,22.9,2020-04-21 18:00:00
2682,16.6,195.0,70.06,21.0,2020-04-21 19:00:00
2683,15.1,50.0,75.63,17.8,2020-04-21 20:00:00
2684,14.6,7.0,79.16,15.6,2020-04-21 21:00:00
2685,14.0,0.0,82.05,17.3,2020-04-21 22:00:00
2686,14.0,0.0,81.15,15.5,2020-04-21 23:00:00
2687,14.5,0.0,76.87,15.0,2020-04-22 00:00:00
2688,13.6,0.0,79.0,11.7,2020-04-22 01:00:00
2689,13.1,0.0,82.47,11.6,2020-04-22 02:00:00
2690,13.0,0.0,83.81,9.6,2020-04-22 03:00:00
2691,12.6,0.0,86.3,3.8,2020-04-22 04:00:00
2692,12.5,0.0,86.53,8.4,2020-04-22 05:00:00
2693,12.5,0.0,87.62,8.0,2020-04-22 06:00:00
2694,12.6,10.0,87.03,10.3,2020-04-22 07:00:00
2695,14.0,72.0,81.04,12.8,2020-04-22 08:00:00
2696,15.5,199.0,73.69,17.6,2020-04-22 09:00:00
2697,16.4,413.0,68.15,21.1,2020-04-22 10:00:00
2698,18.1,682.0,67.27,19.2,2020-04-22 11:00:00
2699,18.9,657.0,53.74,20.8,2020-04-22 12:00:00
2700,19.0,752.0,54.29,19.0,2020-04-22 13:00:00
2701,18.9,825.0,56.3,20.0,2020-04-22 14:00:00
2702,18.2,595.0,62.98,21.0,2020-04-22 15:00:00
2703,18.6,620.0,56.03,21.3,2020-04-22 16:00:00
2704,17.6,364.0,61.28,22.5,2020-04-22 17:00:00
2705,17.0,215.0,62.25,22.5,2020-04-22 18:00:00
2706,16.1,159.0,65.24,18.1,2020-04-22 19:00:00
2707,15.1,49.0,72.19,17.5,2020-04-22 20:00:00
2708,14.5,11.0,73.75,16.9,2020-04-22 21:00:00
2709,13.6,0.0,78.05,13.6,2020-04-22 22:00:00
2710,13.1,0.0,80.47,19.9,2020-04-22 23:00:00
2711,13.1,0.0,81.46,16.2,2020-04-23 00:00:00
2712,13.1,0.0,80.81,9.4,2020-04-23 01:00:00
2713,13.0,0.0,82.35,8.7,2020-04-23 02:00:00
2714,12.6,0.0,84.9,9.1,2020-04-23 03:00:00
2715,12.6,0.0,84.86,11.8,2020-04-23 04:00:00
2716,12.6,0.0,85.89,12.6,2020-04-23 05:00:00
2717,13.0,0.0,85.7,11.1,2020-04-23 06:00:00
2718,12.6,9.0,88.79,8.6,2020-04-23 07:00:00
2719,14.1,37.0,83.75,10.3,2020-04-23 08:00:00
2720,14.6,151.0,83.66,11.1,2020-04-23 09:00:00
2721,15.1,213.0,83.24,8.1,2020-04-23 10:00:00
2722,15.6,364.0,81.49,8.4,2020-04-23 11:00:00
2723,17.5,349.0,76.49,8.8,2020-04-23 12:00:00
2724,19.1,544.0,69.36,7.9,2020-04-23 13:00:00
2725,20.0,617.0,57.58,11.0,2020-04-23 14:00:00
2726,20.0,543.0,52.71,9.6,2020-04-23 15:00:00
2727,20.4,653.0,55.06,4.0,2020-04-23 16:00:00
2728,20.6,686.0,59.18,7.6,2020-04-23 17:00:00
2729,20.2,440.0,64.19,10.3,2020-04-23 18:00:00
2730,19.1,248.0,71.28,12.3,2020-04-23 19:00:00
2731,17.5,58.0,75.67,14.9,2020-04-23 20:00:00
2732,16.1,7.0,80.85,13.8,2020-04-23 21:00:00
2733,15.5,0.0,82.65,16.3,2020-04-23 22:00:00
2734,15.0,0.0,81.12,13.5,2020-04-23 23:00:00
2735,14.6,0.0,80.84,14.3,2020-04-24 00:00:00
2736,14.1,0.0,83.69,10.9,2020-04-24 01:00:00
2737,14.1,0.0,83.45,12.9,2020-04-24 02:00:00
2738,14.1,0.0,82.54,11.7,2020-04-24 03:00:00
2739,13.6,0.0,85.97,12.8,2020-04-24 04:00:00
2740,13.6,0.0,83.65,12.2,2020-04-24 05:00:00
2741,13.0,0.0,86.55,11.1,2020-04-24 06:00:00
2742,13.5,8.0,84.04,10.0,2020-04-24 07:00:00
2743,14.5,28.0,81.13,15.8,2020-04-24 08:00:00
2744,16.4,92.0,74.4,15.5,2020-04-24 09:00:00
2745,18.0,169.0,71.49,14.7,2020-04-24 10:00:00
2746,19.8,225.0,66.74,14.9,2020-04-24 11:00:00
2747,20.1,355.0,71.04,13.0,2020-04-24 12:00:00
2748,21.4,435.0,62.57,12.2,2020-04-24 13:00:00
2749,20.2,438.0,67.24,15.6,2020-04-24 14:00:00
2750,20.0,552.0,68.37,16.6,2020-04-24 15:00:00
2751,22.1,770.0,60.76,12.2,2020-04-24 16:00:00
2752,21.1,687.0,66.37,15.4,2020-04-24 17:00:00
2753,19.6,289.0,67.68,19.0,2020-04-24 18:00:00
2754,17.4,65.0,71.78,24.1,2020-04-24 19:00:00
2755,15.6,27.0,75.6,26.0,2020-04-24 20:00:00
2756,15.0,7.0,77.27,26.0,2020-04-24 21:00:00
2757,14.5,0.0,77.24,21.8,2020-04-24 22:00:00
2758,14.6,0.0,77.38,17.0,2020-04-24 23:00:00
2759,14.5,0.0,77.7,15.1,2020-04-25 00:00:00
2760,14.5,0.0,79.72,9.1,2020-04-25 01:00:00
2761,13.6,0.0,82.38,11.9,2020-04-25 02:00:00
2762,13.6,0.0,79.56,11.7,2020-04-25 03:00:00
2763,13.6,0.0,80.67,15.5,2020-04-25 04:00:00
2764,13.5,0.0,82.86,14.7,2020-04-25 05:00:00
2765,13.5,0.0,80.02,13.7,2020-04-25 06:00:00
2766,13.2,8.0,81.98,12.9,2020-04-25 07:00:00
2767,14.5,59.0,76.14,14.3,2020-04-25 08:00:00
2768,15.2,186.0,75.29,16.4,2020-04-25 09:00:00
2769,17.5,345.0,68.66,16.8,2020-04-25 10:00:00
2770,18.5,552.0,60.76,18.8,2020-04-25 11:00:00
2771,19.0,316.0,59.22,17.6,2020-04-25 12:00:00
2772,20.4,629.0,58.04,13.7,2020-04-25 13:00:00
2773,19.4,896.0,54.81,17.6,2020-04-25 14:00:00
2774,19.9,961.0,54.8,16.1,2020-04-25 15:00:00
2775,19.0,836.0,55.73,20.5,2020-04-25 16:00:00
2776,18.0,667.0,57.22,21.6,2020-04-25 17:00:00
2777,17.1,478.0,57.98,18.6,2020-04-25 18:00:00
2778,16.2,275.0,62.09,18.7,2020-04-25 19:00:00
2779,14.9,75.0,69.57,15.7,2020-04-25 20:00:00
2780,14.2,7.0,78.54,13.1,2020-04-25 21:00:00
2781,14.0,0.0,79.69,12.0,2020-04-25 22:00:00
2782,14.0,0.0,80.72,10.4,2020-04-25 23:00:00
2783,14.0,0.0,78.6,8.0,2020-04-26 00:00:00
2784,13.2,0.0,81.79,9.1,2020-04-26 01:00:00
2785,12.7,0.0,84.26,8.3,2020-04-26 02:00:00
2786,12.2,0.0,85.25,7.9,2020-04-26 03:00:00
2787,12.5,0.0,85.13,6.8,2020-04-26 04:00:00
2788,12.5,0.0,83.72,7.8,2020-04-26 05:00:00
2789,12.0,0.0,84.83,9.6,2020-04-26 06:00:00
2790,11.6,9.0,87.1,7.4,2020-04-26 07:00:00
2791,14.4,56.0,78.74,5.6,2020-04-26 08:00:00
2792,15.1,153.0,76.94,9.2,2020-04-26 09:00:00
2793,17.4,229.0,65.82,11.0,2020-04-26 10:00:00
2794,18.4,260.0,61.0,9.7,2020-04-26 11:00:00
2795,18.4,398.0,58.32,10.6,2020-04-26 12:00:00
2796,19.5,491.0,57.43,10.4,2020-04-26 13:00:00
2797,17.9,694.0,62.95,9.9,2020-04-26 14:00:00
2798,18.8,776.0,59.51,13.4,2020-04-26 15:00:00
2799,18.9,760.0,59.34,17.2,2020-04-26 16:00:00
2800,17.4,565.0,65.08,13.6,2020-04-26 17:00:00
2801,16.5,365.0,71.19,10.2,2020-04-26 18:00:00
2802,16.5,147.0,70.75,7.0,2020-04-26 19:00:00
2803,15.5,47.0,70.69,12.3,2020-04-26 20:00:00
2804,14.5,7.0,72.73,7.0,2020-04-26 21:00:00
2805,14.0,0.0,78.59,7.2,2020-04-26 22:00:00
2806,13.6,0.0,80.2,8.3,2020-04-26 23:00:00
2807,13.5,0.0,81.39,6.7,2020-04-27 00:00:00
2808,13.4,0.0,83.1,2.2,2020-04-27 01:00:00
2809,12.9,0.0,86.73,3.8,2020-04-27 02:00:00
2810,12.6,0.0,88.78,3.2,2020-04-27 03:00:00
2811,12.9,0.0,88.23,1.1,2020-04-27 04:00:00
2812,12.6,0.0,91.52,3.8,2020-04-27 05:00:00
2813,12.4,0.0,92.35,0.8,2020-04-27 06:00:00
2814,12.4,10.0,91.47,0.6,2020-04-27 07:00:00
2815,13.9,70.0,90.46,3.3,2020-04-27 08:00:00
2816,14.6,74.0,86.27,6.7,2020-04-27 09:00:00
2817,14.9,256.0,81.16,9.0,2020-04-27 10:00:00
2818,13.6,394.0,93.56,6.9,2020-04-27 11:00:00
2819,13.8,710.0,93.15,5.5,2020-04-27 12:00:00
2820,17.4,896.0,73.71,6.7,2020-04-27 13:00:00
2821,16.7,923.0,67.23,16.2,2020-04-27 14:00:00
2822,18.2,897.0,63.12,14.9,2020-04-27 15:00:00
2823,16.9,827.0,68.72,15.2,2020-04-27 16:00:00
2824,17.2,679.0,65.43,17.1,2020-04-27 17:00:00
2825,17.7,500.0,59.46,17.1,2020-04-27 18:00:00
2826,16.2,297.0,62.88,13.6,2020-04-27 19:00:00
2827,15.1,65.0,70.88,13.1,2020-04-27 20:00:00
2828,14.2,8.0,76.62,10.6,2020-04-27 21:00:00
2829,14.0,0.0,76.52,8.3,2020-04-27 22:00:00
2830,13.1,0.0,85.08,8.6,2020-04-27 23:00:00
2831,12.7,0.0,86.36,7.6,2020-04-28 00:00:00
2832,13.0,0.0,85.01,5.8,2020-04-28 01:00:00
2833,12.6,0.0,86.97,7.6,2020-04-28 02:00:00
2834,12.2,0.0,88.35,6.8,2020-04-28 03:00:00
2835,11.7,0.0,89.56,8.3,2020-04-28 04:00:00
2836,11.6,0.0,89.64,4.0,2020-04-28 05:00:00
2837,11.7,0.0,89.99,6.0,2020-04-28 06:00:00
2838,11.7,16.0,88.46,7.8,2020-04-28 07:00:00
2839,13.6,60.0,80.77,8.9,2020-04-28 08:00:00
2840,16.5,179.0,70.43,7.9,2020-04-28 09:00:00
2841,17.0,348.0,68.34,5.8,2020-04-28 10:00:00
2842,17.6,488.0,63.19,9.9,2020-04-28 11:00:00
2843,18.0,701.0,66.23,10.5,2020-04-28 12:00:00
2844,16.7,677.0,69.51,15.3,2020-04-28 13:00:00
2845,17.7,816.0,67.33,16.1,2020-04-28 14:00:00
2846,17.3,604.0,67.89,15.3,2020-04-28 15:00:00
2847,18.6,579.0,62.85,18.5,2020-04-28 16:00:00
2848,17.7,687.0,63.91,17.3,2020-04-28 17:00:00
2849,17.3,521.0,66.18,17.1,2020-04-28 18:00:00
2850,17.1,237.0,66.41,16.9,2020-04-28 19:00:00
2851,16.0,87.0,71.05,15.8,2020-04-28 20:00:00
2852,14.6,9.0,78.25,10.7,2020-04-28 21:00:00
2853,14.1,0.0,82.26,9.0,2020-04-28 22:00:00
2854,13.2,0.0,87.06,10.4,2020-04-28 23:00:00
2855,13.1,0.0,87.36,7.6,2020-04-29 00:00:00
2856,13.1,0.0,87.35,6.5,2020-04-29 01:00:00
2857,13.0,0.0,89.34,8.3,2020-04-29 02:00:00
2858,13.1,0.0,89.99,9.4,2020-04-29 03:00:00
2859,13.4,0.0,89.65,7.4,2020-04-29 04:00:00
2860,13.9,0.0,88.49,6.1,2020-04-29 05:00:00
2861,13.9,0.0,88.62,7.8,2020-04-29 06:00:00
2862,14.1,12.0,89.09,7.9,2020-04-29 07:00:00
2863,15.6,44.0,83.72,16.4,2020-04-29 08:00:00
2864,16.1,65.0,82.58,19.4,2020-04-29 09:00:00
2865,16.1,259.0,85.12,19.2,2020-04-29 10:00:00
2866,16.1,336.0,88.11,22.2,2020-04-29 11:00:00
2867,16.6,693.0,88.35,20.2,2020-04-29 12:00:00
2868,16.0,603.0,95.25,16.6,2020-04-29 13:00:00
2869,17.1,899.0,88.94,20.8,2020-04-29 14:00:00
2870,19.0,905.0,75.93,22.7,2020-04-29 15:00:00
2871,18.6,822.0,77.19,24.8,2020-04-29 16:00:00
2872,18.1,656.0,76.98,22.9,2020-04-29 17:00:00
2873,17.5,471.0,71.03,24.1,2020-04-29 18:00:00
2874,17.0,246.0,69.2,16.3,2020-04-29 19:00:00
2875,16.1,52.0,76.64,15.0,2020-04-29 20:00:00
2876,15.5,6.0,81.11,15.6,2020-04-29 21:00:00
2877,14.5,0.0,89.83,14.5,2020-04-29 22:00:00
2878,14.5,0.0,92.66,12.9,2020-04-29 23:00:00
2879,14.1,0.0,92.03,12.2,2020-04-30 00:00:00
2880,14.6,0.0,92.02,9.6,2020-04-30 01:00:00
2881,14.6,0.0,93.64,12.5,2020-04-30 02:00:00
2882,15.0,0.0,90.96,10.1,2020-04-30 03:00:00
2883,15.0,0.0,89.5,10.9,2020-04-30 04:00:00
2884,15.0,0.0,89.83,9.1,2020-04-30 05:00:00
2885,14.6,0.0,87.13,9.2,2020-04-30 06:00:00
2886,14.2,29.0,86.18,10.0,2020-04-30 07:00:00
2887,16.0,84.0,80.43,10.4,2020-04-30 08:00:00
2888,17.5,243.0,75.34,11.3,2020-04-30 09:00:00
2889,18.8,349.0,65.62,13.7,2020-04-30 10:00:00
2890,17.6,548.0,68.6,13.7,2020-04-30 11:00:00
2891,20.3,808.0,67.18,13.8,2020-04-30 12:00:00
2892,20.3,990.0,66.41,13.6,2020-04-30 13:00:00
2893,20.1,911.0,65.47,17.7,2020-04-30 14:00:00
2894,20.1,961.0,69.62,21.9,2020-04-30 15:00:00
2895,19.1,838.0,68.79,21.6,2020-04-30 16:00:00
2896,18.2,621.0,74.35,24.1,2020-04-30 17:00:00
2897,17.7,369.0,70.97,19.9,2020-04-30 18:00:00
2898,17.2,196.0,79.29,18.9,2020-04-30 19:00:00
2899,16.7,41.0,84.44,15.0,2020-04-30 20:00:00
2900,16.1,7.0,88.58,16.0,2020-04-30 21:00:00
2901,16.0,0.0,91.14,11.7,2020-04-30 22:00:00
2902,15.7,0.0,91.57,14.1,2020-04-30 23:00:00
2903,16.1,0.0,91.63,14.6,2020-05-01 00:00:00
2904,16.1,0.0,91.59,14.4,2020-05-01 01:00:00
2905,16.1,0.0,94.88,14.7,2020-05-01 02:00:00
2906,16.1,0.0,96.7,14.7,2020-05-01 03:00:00
2907,16.1,0.0,99.24,12.9,2020-05-01 04:00:00
2908,16.0,0.0,97.21,15.5,2020-05-01 05:00:00
2909,15.7,0.0,99.39,13.6,2020-05-01 06:00:00
2910,15.7,9.0,97.06,13.4,2020-05-01 07:00:00
2911,16.2,41.0,94.78,11.4,2020-05-01 08:00:00
2912,17.0,121.0,85.64,12.0,2020-05-01 09:00:00
2913,19.0,186.0,78.22,14.7,2020-05-01 10:00:00
2914,19.0,302.0,78.1,16.6,2020-05-01 11:00:00
2915,19.9,493.0,76.73,14.3,2020-05-01 12:00:00
2916,20.9,578.0,74.33,15.0,2020-05-01 13:00:00
2917,21.5,850.0,69.76,16.7,2020-05-01 14:00:00
2918,22.0,862.0,67.21,18.7,2020-05-01 15:00:00
2919,21.0,689.0,66.69,18.6,2020-05-01 16:00:00
2920,20.2,496.0,68.25,17.7,2020-05-01 17:00:00
2921,19.2,314.0,75.04,16.8,2020-05-01 18:00:00
2922,18.7,164.0,80.18,13.6,2020-05-01 19:00:00
2923,17.8,47.0,83.29,11.1,2020-05-01 20:00:00
2924,17.2,8.0,80.6,9.4,2020-05-01 21:00:00
2925,16.6,0.0,91.51,6.2,2020-05-01 22:00:00
2926,16.1,0.0,89.22,6.7,2020-05-01 23:00:00
2927,15.5,0.0,93.35,1.9,2020-05-02 00:00:00
2928,15.5,0.0,95.18,1.9,2020-05-02 01:00:00
2929,15.1,0.0,96.51,1.6,2020-05-02 02:00:00
2930,15.1,0.0,97.66,5.9,2020-05-02 03:00:00
2931,15.1,0.0,97.24,6.8,2020-05-02 04:00:00
2932,14.7,0.0,97.57,3.3,2020-05-02 05:00:00
2933,14.6,0.0,95.86,0.6,2020-05-02 06:00:00
2934,15.1,20.0,94.75,1.1,2020-05-02 07:00:00
2935,16.2,135.0,90.51,3.8,2020-05-02 08:00:00
2936,17.5,190.0,85.52,6.0,2020-05-02 09:00:00
2937,18.1,295.0,82.84,8.1,2020-05-02 10:00:00
2938,19.5,379.0,73.73,8.3,2020-05-02 11:00:00
2939,21.0,690.0,73.41,9.6,2020-05-02 12:00:00
2940,22.9,906.0,58.38,6.9,2020-05-02 13:00:00
2941,23.0,934.0,62.35,8.6,2020-05-02 14:00:00
2942,23.0,890.0,62.67,10.6,2020-05-02 15:00:00
2943,23.2,812.0,63.18,10.8,2020-05-02 16:00:00
2944,21.8,689.0,68.05,9.7,2020-05-02 17:00:00
2945,21.7,514.0,70.2,13.0,2020-05-02 18:00:00
2946,21.5,296.0,67.63,11.7,2020-05-02 19:00:00
2947,19.6,89.0,71.34,15.7,2020-05-02 20:00:00
2948,18.5,12.0,73.22,13.3,2020-05-02 21:00:00
2949,17.5,0.0,77.58,12.3,2020-05-02 22:00:00
2950,17.0,0.0,80.07,7.9,2020-05-02 23:00:00
2951,16.9,0.0,80.78,6.7,2020-05-03 00:00:00
2952,16.5,0.0,83.82,4.2,2020-05-03 01:00:00
2953,16.5,0.0,83.93,5.0,2020-05-03 02:00:00
2954,16.3,0.0,83.76,6.7,2020-05-03 03:00:00
2955,16.0,0.0,85.81,9.0,2020-05-03 04:00:00
2956,15.9,0.0,87.34,10.0,2020-05-03 05:00:00
2957,15.5,0.0,90.45,8.9,2020-05-03 06:00:00
2958,15.9,19.0,88.48,9.5,2020-05-03 07:00:00
2959,17.0,109.0,86.09,12.7,2020-05-03 08:00:00
2960,18.6,273.0,79.69,14.5,2020-05-03 09:00:00
2961,21.0,376.0,69.24,13.3,2020-05-03 10:00:00
2962,22.1,653.0,66.79,10.3,2020-05-03 11:00:00
2963,25.0,818.0,58.5,9.8,2020-05-03 12:00:00
2964,28.5,916.0,54.91,7.5,2020-05-03 13:00:00
2965,30.1,916.0,40.54,11.4,2020-05-03 14:00:00
2966,32.0,899.0,32.16,13.1,2020-05-03 15:00:00
2967,32.0,721.0,30.07,16.6,2020-05-03 16:00:00
2968,31.7,618.0,25.71,18.2,2020-05-03 17:00:00
2969,29.7,412.0,35.85,18.2,2020-05-03 18:00:00
2970,28.2,299.0,37.57,17.0,2020-05-03 19:00:00
2971,23.6,92.0,60.32,22.3,2020-05-03 20:00:00
2972,21.7,12.0,65.8,21.6,2020-05-03 21:00:00
2973,20.6,0.0,74.9,12.3,2020-05-03 22:00:00
2974,19.7,0.0,81.97,14.1,2020-05-03 23:00:00
2975,18.7,0.0,89.12,9.2,2020-05-04 00:00:00
2976,18.2,0.0,93.72,8.2,2020-05-04 01:00:00
2977,18.5,0.0,92.72,11.7,2020-05-04 02:00:00
2978,18.2,0.0,93.17,11.7,2020-05-04 03:00:00
2979,18.1,0.0,90.66,14.2,2020-05-04 04:00:00
2980,17.6,0.0,91.95,12.3,2020-05-04 05:00:00
2981,17.5,0.0,91.27,18.2,2020-05-04 06:00:00
2982,17.1,13.0,91.56,17.0,2020-05-04 07:00:00
2983,17.5,74.0,86.62,19.2,2020-05-04 08:00:00
2984,18.5,247.0,78.72,24.9,2020-05-04 09:00:00
2985,19.5,291.0,76.62,26.2,2020-05-04 10:00:00
2986,19.5,286.0,78.15,28.1,2020-05-04 11:00:00
2987,20.9,394.0,75.82,30.5,2020-05-04 12:00:00
2988,21.5,694.0,71.7,27.0,2020-05-04 13:00:00
2989,21.5,861.0,71.72,35.6,2020-05-04 14:00:00
2990,21.6,912.0,70.98,32.2,2020-05-04 15:00:00
2991,21.0,845.0,68.69,30.6,2020-05-04 16:00:00
2992,20.0,663.0,75.38,28.4,2020-05-04 17:00:00
2993,19.6,325.0,70.34,25.3,2020-05-04 18:00:00
2994,19.0,172.0,75.66,24.5,2020-05-04 19:00:00
2995,18.0,105.0,77.3,22.9,2020-05-04 20:00:00
2996,17.2,30.0,83.22,18.6,2020-05-04 21:00:00
2997,16.7,0.0,82.98,18.4,2020-05-04 22:00:00
2998,16.3,0.0,81.97,14.3,2020-05-04 23:00:00
2999,16.1,0.0,87.21,11.6,2020-05-05 00:00:00
3000,16.2,0.0,87.99,11.8,2020-05-05 01:00:00
3001,16.1,0.0,87.93,11.1,2020-05-05 02:00:00
3002,15.6,0.0,89.78,12.4,2020-05-05 03:00:00
3003,15.3,0.0,92.27,9.3,2020-05-05 04:00:00
3004,15.3,0.0,91.72,8.7,2020-05-05 05:00:00
3005,15.3,0.0,91.72,7.0,2020-05-05 06:00:00
3006,15.6,15.0,89.82,6.6,2020-05-05 07:00:00
3007,16.5,105.0,86.6,8.4,2020-05-05 08:00:00
3008,16.9,230.0,86.17,9.2,2020-05-05 09:00:00
3009,18.4,346.0,75.35,12.7,2020-05-05 10:00:00
3010,18.6,607.0,73.38,14.6,2020-05-05 11:00:00
3011,19.9,758.0,66.98,17.0,2020-05-05 12:00:00
3012,19.9,897.0,64.64,13.8,2020-05-05 13:00:00
3013,20.1,599.0,67.36,19.6,2020-05-05 14:00:00
3014,20.3,842.0,66.49,20.1,2020-05-05 15:00:00
3015,20.4,831.0,66.02,22.9,2020-05-05 16:00:00
3016,20.5,699.0,66.25,20.6,2020-05-05 17:00:00
3017,20.0,520.0,69.08,20.4,2020-05-05 18:00:00
3018,18.9,310.0,76.45,17.4,2020-05-05 19:00:00
3019,17.9,105.0,81.63,15.3,2020-05-05 20:00:00
3020,17.2,13.0,83.85,12.3,2020-05-05 21:00:00
3021,16.8,0.0,86.15,9.0,2020-05-05 22:00:00
3022,16.7,0.0,89.38,9.8,2020-05-05 23:00:00
3023,16.4,0.0,90.76,9.6,2020-05-06 00:00:00
3024,16.3,0.0,90.9,8.1,2020-05-06 01:00:00
3025,15.9,0.0,91.47,8.0,2020-05-06 02:00:00
3026,15.3,0.0,92.2,7.0,2020-05-06 03:00:00
3027,14.9,0.0,92.19,5.3,2020-05-06 04:00:00
3028,14.2,0.0,94.68,2.7,2020-05-06 05:00:00
3029,13.8,0.0,94.67,1.9,2020-05-06 06:00:00
3030,13.3,22.0,95.81,1.2,2020-05-06 07:00:00
3031,14.4,84.0,97.26,10.0,2020-05-06 08:00:00
3032,14.8,245.0,97.26,7.9,2020-05-06 09:00:00
3033,17.6,448.0,79.22,10.2,2020-05-06 10:00:00
3034,18.3,496.0,74.81,7.8,2020-05-06 11:00:00
